231|MAP|5.2|1300211399| 35.593| 141.889|  24.9|NEAR THE EAST COAST OF HONSHU, JAPAN
232|MAP|4.8|1300210288| 35.798| 140.647|  42.2|NEAR THE EAST COAST OF HONSHU, JAPAN
233|MAP|6.0|1300207794| 37.348| 142.406|  15.3|OFF THE EAST COAST OF HONSHU, JAPAN
234|MAP|4.6|1300207587| 37.777| 143.819|  34.8|OFF THE EAST COAST OF HONSHU, JAPAN
235|MAP|4.7|1300205760| 35.601| 141.887|  30.7|NEAR THE EAST COAST OF HONSHU, JAPAN
236|MAP|5.3|1300204104| 37.500| 143.642|  35.3|OFF THE EAST COAST OF HONSHU, JAPAN
237|MAP|4.8|1300203383| 36.654| 142.537|  35.3|OFF THE EAST COAST OF HONSHU, JAPAN
238|MAP|2.6|1300203342| 51.696|-176.741|  38.3|ANDREANOF ISLANDS, ALEUTIAN IS., ALASKA
239|MAP|5.2|1300201306| 40.436| 143.240|  29.5|OFF THE EAST COAST OF HONSHU, JAPAN
240|MAP|4.9|1300199745| 37.485| 142.324|  37.7|OFF THE EAST COAST OF HONSHU, JAPAN
241|MAP|4.6|1300198693| 36.100| 142.295|  37.5|OFF THE EAST COAST OF HONSHU, JAPAN
242|MAP|5.0|1300198109| 38.336| 142.211|  30.1|NEAR THE EAST COAST OF HONSHU, JAPAN
243|MAP|4.9|1300197827| 36.814| 140.383|  22.7|NEAR THE EAST COAST OF HONSHU, JAPAN
244|MAP|4.7|1300197391| 36.864| 140.363|  30.0|NEAR THE EAST COAST OF HONSHU, JAPAN
245|MAP|4.9|1300196427| 37.517| 143.732|  29.9|OFF THE EAST COAST OF HONSHU, JAPAN
246|MAP|4.6|1300192824| 37.944| 141.965|  25.0|NEAR THE EAST COAST OF HONSHU, JAPAN
247|MAP|5.0|1300192285| 36.162| 142.232|  25.2|OFF THE EAST COAST OF HONSHU, JAPAN
248|MAP|5.0|1300184720|  1.781|  31.298|  10.1|LAKE ALBERT REGION, UGANDA
249|MAP|5.1|1300184495| 37.680| 143.941|  25.0|OFF THE EAST COAST OF HONSHU, JAPAN
250|MAP|4.7|1300180634| 36.037| 141.615|  24.9|NEAR THE EAST COAST OF HONSHU, JAPAN
251|MAP|4.7|1300178145| 39.550| 142.698|  25.0|NEAR THE EAST COAST OF HONSHU, JAPAN
252|MAP|4.9|1300171103| 36.930| 144.012|  25.1|OFF THE EAST COAST OF HONSHU, JAPAN
253|MAP|5.0|1300170193| 40.050| 142.636|  24.5|NEAR THE EAST COAST OF HONSHU, JAPAN
254|MAP|5.0|1300165447| 35.735| 141.065|  15.3|NEAR THE EAST COAST OF HONSHU, JAPAN
255|MAP|5.0|1300160485| 50.995| 156.495| 133.9|KURIL ISLANDS
256|MAP|5.2|1300156107| 38.684| 141.965|  26.2|NEAR THE EAST COAST OF HONSHU, JAPAN
